strategy;subStrategy;nFotogramas;width;height;ns;nProcs;threadsPorProceso;total_time;frame_0_time;frame_1_time;frame_2_time;frame_3_time;frame_4_time
blocks;cols;5;256;512;10;1;4;0,464517;0,464517;;;;
blocks;cols;5;256;1024;1;1;4;0,0916229;0,0916229;;;;
blocks;cols;5;256;1024;2;1;4;0,182501;0,182501;;;;
blocks;cols;5;256;1024;5;1;4;0,456119;0,456119;;;;
blocks;cols;5;256;1024;10;1;4;0,917393;0,917393;;;;
blocks;cols;5;512;32;1;1;4;0,0054792;0,0054792;;;;
blocks;cols;5;512;32;2;1;4;0,0126004;0,0126004;;;;
blocks;cols;5;512;32;5;1;4;0,0294109;0,0294109;;;;
blocks;cols;5;512;32;10;1;4;0,0392713;0,0392713;;;;
blocks;cols;5;512;64;1;1;4;0,0101954;0,0101954;;;;
blocks;cols;5;512;64;2;1;4;0,0187381;0,0187381;;;;
blocks;cols;5;512;64;5;1;4;0,0449306;0,0449306;;;;
blocks;cols;5;512;64;10;1;4;0,0872965;0,0872965;;;;
blocks;cols;5;512;256;1;1;4;0,0426007;0,0426007;;;;
blocks;cols;5;512;256;2;1;4;0,0855789;0,0855789;;;;
blocks;cols;5;512;256;5;1;4;0,220344;0,220344;;;;
blocks;cols;5;512;256;10;1;4;0,426749;0,426749;;;;
blocks;cols;5;512;512;1;1;4;0,0925756;0,0925756;;;;
blocks;cols;5;512;512;2;1;4;0,185042;0,185042;;;;
blocks;cols;5;512;512;5;1;4;0,469633;0,469633;;;;
blocks;cols;5;512;512;10;1;4;0,918536;0,918536;;;;
blocks;cols;5;512;1024;1;1;4;0,185751;0,185751;;;;
blocks;cols;5;512;1024;2;1;4;0,379297;0,379297;;;;
blocks;cols;5;512;1024;5;1;4;0,951461;0,951461;;;;
blocks;cols;5;512;1024;10;1;4;1,91187;1,91187;;;;
blocks;cols;5;1024;32;1;1;4;0,0086696;0,0086696;;;;
blocks;cols;5;1024;32;2;1;4;0,0152125;0,0152125;;;;
blocks;cols;5;1024;32;5;1;4;0,0357193;0,0357193;;;;
blocks;cols;5;1024;32;10;1;4;0,0720642;0,0720642;;;;
blocks;cols;5;1024;64;1;1;4;0,0245903;0,0245903;;;;
blocks;cols;5;1024;64;2;1;4;0,0456802;0,0456802;;;;
blocks;cols;5;1024;64;5;1;4;0,0785888;0,0785888;;;;
blocks;cols;5;1024;64;10;1;4;0,165792;0,165792;;;;
blocks;cols;5;1024;256;1;1;4;0,0864127;0,0864127;;;;
blocks;cols;5;1024;256;2;1;4;0,183205;0,183205;;;;
blocks;cols;5;1024;256;5;1;4;0,427882;0,427882;;;;
blocks;cols;5;1024;256;10;1;4;0,862333;0,862333;;;;
blocks;cols;5;1024;512;1;1;4;0,17099;0,17099;;;;
blocks;cols;5;1024;512;2;1;4;0,345802;0,345802;;;;
blocks;cols;5;1024;512;5;1;4;0,860534;0,860534;;;;
blocks;cols;5;1024;512;10;1;4;1,7058;1,7058;;;;
blocks;cols;5;1024;1024;1;1;4;0,383428;0,383428;;;;
blocks;cols;5;1024;1024;2;1;4;0,743736;0,743736;;;;
blocks;cols;5;1024;1024;5;1;4;1,82818;1,82818;;;;
blocks;cols;5;1024;1024;10;1;4;3,70291;3,70291;;;;
blocks;cols;1;32;32;1;1;8;0,0023627;0,0023627;;;;
blocks;cols;1;32;32;2;1;8;0,002426;0,002426;;;;
blocks;cols;1;32;32;5;1;8;0,0034527;0,0034527;;;;
blocks;cols;1;32;32;10;1;8;0,0051005;0,0051005;;;;
blocks;cols;1;32;64;1;1;8;0,002942;0,002942;;;;
blocks;cols;1;32;64;2;1;8;0,0030022;0,0030022;;;;
blocks;cols;1;32;64;5;1;8;0,0049203;0,0049203;;;;
blocks;cols;1;32;64;10;1;8;0,0084339;0,0084339;;;;
blocks;cols;1;32;256;1;1;8;0,0044497;0,0044497;;;;
blocks;cols;1;32;256;2;1;8;0,0069307;0,0069307;;;;
blocks;cols;1;32;256;5;1;8;0,015669;0,015669;;;;
blocks;cols;1;32;256;10;1;8;0,0287867;0,0287867;;;;
blocks;cols;1;32;512;1;1;8;0,0069287;0,0069287;;;;
blocks;cols;1;32;512;2;1;8;0,0123956;0,0123956;;;;
blocks;cols;1;32;512;5;1;8;0,0291033;0,0291033;;;;
blocks;cols;1;32;512;10;1;8;0,0579074;0,0579074;;;;
blocks;cols;1;32;1024;1;1;8;0,0120119;0,0120119;;;;
blocks;cols;1;32;1024;2;1;8;0,0229644;0,0229644;;;;
blocks;cols;1;32;1024;5;1;8;0,0558771;0,0558771;;;;
blocks;cols;1;32;1024;10;1;8;0,126076;0,126076;;;;
blocks;cols;1;64;32;1;1;8;0,0025724;0,0025724;;;;
blocks;cols;1;64;32;2;1;8;0,0038185;0,0038185;;;;
blocks;cols;1;64;32;5;1;8;0,0047688;0,0047688;;;;
blocks;cols;1;64;32;10;1;8;0,0118548;0,0118548;;;;
blocks;cols;1;64;64;1;1;8;0,0037608;0,0037608;;;;
blocks;cols;1;64;64;2;1;8;0,0044412;0,0044412;;;;
blocks;cols;1;64;64;5;1;8;0,0082533;0,0082533;;;;
blocks;cols;1;64;64;10;1;8;0,0239745;0,0239745;;;;
blocks;cols;1;64;256;1;1;8;0,0069551;0,0069551;;;;
blocks;cols;1;64;256;2;1;8;0,0189082;0,0189082;;;;
blocks;cols;1;64;256;5;1;8;0,0412004;0,0412004;;;;
blocks;cols;1;64;256;10;1;8;0,0684131;0,0684131;;;;
blocks;cols;1;64;512;1;1;8;0,0126336;0,0126336;;;;
blocks;cols;1;64;512;2;1;8;0,0239848;0,0239848;;;;
blocks;cols;1;64;512;5;1;8;0,0567459;0,0567459;;;;
blocks;cols;1;64;512;10;1;8;0,129379;0,129379;;;;
blocks;cols;1;64;1024;1;1;8;0,0238566;0,0238566;;;;
blocks;cols;1;64;1024;2;1;8;0,0461061;0,0461061;;;;
blocks;cols;1;64;1024;5;1;8;0,126515;0,126515;;;;
blocks;cols;1;64;1024;10;1;8;0,229337;0,229337;;;;
blocks;cols;1;256;32;1;1;8;0,0039208;0,0039208;;;;
blocks;cols;1;256;32;2;1;8;0,0072681;0,0072681;;;;
blocks;cols;1;256;32;5;1;8;0,0120924;0,0120924;;;;
blocks;cols;1;256;32;10;1;8;0,0232869;0,0232869;;;;
blocks;cols;1;256;64;1;1;8;0,0066221;0,0066221;;;;
blocks;cols;1;256;64;2;1;8;0,0115836;0,0115836;;;;
blocks;cols;1;256;64;5;1;8;0,0267301;0,0267301;;;;
blocks;cols;1;256;64;10;1;8;0,052048;0,052048;;;;
blocks;cols;1;256;256;1;1;8;0,0347377;0,0347377;;;;
blocks;cols;1;256;256;2;1;8;0,0481107;0,0481107;;;;
blocks;cols;1;256;256;5;1;8;0,117243;0,117243;;;;
blocks;cols;1;256;256;10;1;8;0,23016;0,23016;;;;
blocks;cols;1;256;512;1;1;8;0,0469359;0,0469359;;;;
blocks;cols;1;256;512;2;1;8;0,0928885;0,0928885;;;;
blocks;cols;1;256;512;5;1;8;0,24012;0,24012;;;;
blocks;cols;1;256;512;10;1;8;0,469758;0,469758;;;;
blocks;cols;1;256;1024;1;1;8;0,0907494;0,0907494;;;;
blocks;cols;1;256;1024;2;1;8;0,195749;0,195749;;;;
blocks;cols;1;256;1024;5;1;8;0,459397;0,459397;;;;
blocks;cols;1;256;1024;10;1;8;0,912774;0,912774;;;;
blocks;cols;1;512;32;1;1;8;0,0071494;0,0071494;;;;
blocks;cols;1;512;32;2;1;8;0,008808;0,008808;;;;
blocks;cols;1;512;32;5;1;8;0,0204024;0,0204024;;;;
blocks;cols;1;512;32;10;1;8;0,0461232;0,0461232;;;;
blocks;cols;1;512;64;1;1;8;0,0132783;0,0132783;;;;
blocks;cols;1;512;64;2;1;8;0,0284736;0,0284736;;;;
blocks;cols;1;512;64;5;1;8;0,0442233;0,0442233;;;;
blocks;cols;1;512;64;10;1;8;0,100215;0,100215;;;;
blocks;cols;1;512;256;1;1;8;0,0580147;0,0580147;;;;
blocks;cols;1;512;256;2;1;8;0,0918308;0,0918308;;;;
blocks;cols;1;512;256;5;1;8;0,224891;0,224891;;;;
blocks;cols;1;512;256;10;1;8;0,430376;0,430376;;;;
blocks;cols;1;512;512;1;1;8;0,0926147;0,0926147;;;;
blocks;cols;1;512;512;2;1;8;0,189603;0,189603;;;;
blocks;cols;1;512;512;5;1;8;0,466924;0,466924;;;;
blocks;cols;1;512;512;10;1;8;0,926541;0,926541;;;;
blocks;cols;1;512;1024;1;1;8;0,186333;0,186333;;;;
blocks;cols;1;512;1024;2;1;8;0,38505;0,38505;;;;
blocks;cols;1;512;1024;5;1;8;0,933146;0,933146;;;;
blocks;cols;1;512;1024;10;1;8;1,87007;1,87007;;;;
blocks;cols;1;1024;32;1;1;8;0,0086032;0,0086032;;;;
blocks;cols;1;1024;32;2;1;8;0,0154484;0,0154484;;;;
blocks;cols;1;1024;32;5;1;8;0,04354;0,04354;;;;
blocks;cols;1;1024;32;10;1;8;0,0720774;0,0720774;;;;
blocks;cols;1;1024;64;1;1;8;0,017075;0,017075;;;;
blocks;cols;1;1024;64;2;1;8;0,0319676;0,0319676;;;;
blocks;cols;1;1024;64;5;1;8;0,100496;0,100496;;;;
blocks;cols;1;1024;64;10;1;8;0,157463;0,157463;;;;
blocks;cols;1;1024;256;1;1;8;0,085662;0,085662;;;;
blocks;cols;1;1024;256;2;1;8;0,186629;0,186629;;;;
blocks;cols;1;1024;256;5;1;8;0,423475;0,423475;;;;
blocks;cols;1;1024;256;10;1;8;0,851759;0,851759;;;;
blocks;cols;1;1024;512;1;1;8;0,176874;0,176874;;;;
blocks;cols;1;1024;512;2;1;8;0,359587;0,359587;;;;
blocks;cols;1;1024;512;5;1;8;0,860019;0,860019;;;;
blocks;cols;1;1024;512;10;1;8;1,98974;1,98974;;;;
blocks;cols;1;1024;1024;1;1;8;0,373355;0,373355;;;;
blocks;cols;1;1024;1024;2;1;8;0,742504;0,742504;;;;
blocks;cols;1;1024;1024;5;1;8;1,84866;1,84866;;;;
blocks;cols;1;1024;1024;10;1;8;3,70813;3,70813;;;;
blocks;cols;2;32;32;1;1;8;0,0021606;0,0021606;;;;
blocks;cols;2;32;32;2;1;8;0,0024626;0,0024626;;;;
blocks;cols;2;32;32;5;1;8;0,0033652;0,0033652;;;;
blocks;cols;2;32;32;10;1;8;0,0051392;0,0051392;;;;
blocks;cols;2;32;64;1;1;8;0,0028083;0,0028083;;;;
blocks;cols;2;32;64;2;1;8;0,0039582;0,0039582;;;;
blocks;cols;2;32;64;5;1;8;0,0072766;0,0072766;;;;
blocks;cols;2;32;64;10;1;8;0,012376;0,012376;;;;
blocks;cols;2;32;256;1;1;8;0,0063143;0,0063143;;;;
blocks;cols;2;32;256;2;1;8;0,0069778;0,0069778;;;;
blocks;cols;2;32;256;5;1;8;0,0245648;0,0245648;;;;
blocks;cols;2;32;256;10;1;8;0,0427914;0,0427914;;;;
blocks;cols;2;32;512;1;1;8;0,0068821;0,0068821;;;;
blocks;cols;2;32;512;2;1;8;0,0124791;0,0124791;;;;
blocks;cols;2;32;512;5;1;8;0,0421302;0,0421302;;;;
blocks;cols;2;32;512;10;1;8;0,0571;0,0571;;;;
blocks;cols;2;32;1024;1;1;8;0,0195721;0,0195721;;;;
blocks;cols;2;32;1024;2;1;8;0,0363424;0,0363424;;;;
blocks;cols;2;32;1024;5;1;8;0,0559087;0,0559087;;;;
blocks;cols;2;32;1024;10;1;8;0,125786;0,125786;;;;
blocks;cols;2;64;32;1;1;8;0,0027344;0,0027344;;;;
blocks;cols;2;64;32;2;1;8;0,0038021;0,0038021;;;;
blocks;cols;2;64;32;5;1;8;0,0068772;0,0068772;;;;
blocks;cols;2;64;32;10;1;8;0,0119931;0,0119931;;;;
blocks;cols;2;64;64;1;1;8;0,0030752;0,0030752;;;;
blocks;cols;2;64;64;2;1;8;0,0044748;0,0044748;;;;
blocks;cols;2;64;64;5;1;8;0,0086949;0,0086949;;;;
blocks;cols;2;64;64;10;1;8;0,0225403;0,0225403;;;;
blocks;cols;2;64;256;1;1;8;0,0069988;0,0069988;;;;
blocks;cols;2;64;256;2;1;8;0,020102;0,020102;;;;
blocks;cols;2;64;256;5;1;8;0,0284907;0,0284907;;;;
blocks;cols;2;64;256;10;1;8;0,0570335;0,0570335;;;;
blocks;cols;2;64;512;1;1;8;0,012658;0,012658;;;;
blocks;cols;2;64;512;2;1;8;0,023915;0,023915;;;;
blocks;cols;2;64;512;5;1;8;0,0591579;0,0591579;;;;
blocks;cols;2;64;512;10;1;8;0,126788;0,126788;;;;
blocks;cols;2;64;1024;1;1;8;0,0365378;0,0365378;;;;
blocks;cols;2;64;1024;2;1;8;0,0463286;0,0463286;;;;
blocks;cols;2;64;1024;5;1;8;0,115061;0,115061;;;;
blocks;cols;2;64;1024;10;1;8;0,231202;0,231202;;;;
blocks;cols;2;256;32;1;1;8;0,0051973;0,0051973;;;;
blocks;cols;2;256;32;2;1;8;0,0059531;0,0059531;;;;
blocks;cols;2;256;32;5;1;8;0,0155704;0,0155704;;;;
blocks;cols;2;256;32;10;1;8;0,0291673;0,0291673;;;;
blocks;cols;2;256;64;1;1;8;0,0067945;0,0067945;;;;
blocks;cols;2;256;64;2;1;8;0,0113402;0,0113402;;;;
blocks;cols;2;256;64;5;1;8;0,0267035;0,0267035;;;;
blocks;cols;2;256;64;10;1;8;0,0517754;0,0517754;;;;
blocks;cols;2;256;256;1;1;8;0,0236685;0,0236685;;;;
blocks;cols;2;256;256;2;1;8;0,0456222;0,0456222;;;;
blocks;cols;2;256;256;5;1;8;0,118185;0,118185;;;;
blocks;cols;2;256;256;10;1;8;0,234852;0,234852;;;;
blocks;cols;2;256;512;1;1;8;0,0469444;0,0469444;;;;
blocks;cols;2;256;512;2;1;8;0,108015;0,108015;;;;
blocks;cols;2;256;512;5;1;8;0,236383;0,236383;;;;
blocks;cols;2;256;512;10;1;8;0,464285;0,464285;;;;
blocks;cols;2;256;1024;1;1;8;0,101224;0,101224;;;;
blocks;cols;2;256;1024;2;1;8;0,182693;0,182693;;;;
blocks;cols;2;256;1024;5;1;8;0,467733;0,467733;;;;
blocks;cols;2;256;1024;10;1;8;0,917251;0,917251;;;;
blocks;cols;2;512;32;1;1;8;0,0054122;0,0054122;;;;
blocks;cols;2;512;32;2;1;8;0,0090439;0,0090439;;;;
blocks;cols;2;512;32;5;1;8;0,0270542;0,0270542;;;;
blocks;cols;2;512;32;10;1;8;0,0392404;0,0392404;;;;
blocks;cols;2;512;64;1;1;8;0,0148758;0,0148758;;;;
blocks;cols;2;512;64;2;1;8;0,0238091;0,0238091;;;;
blocks;cols;2;512;64;5;1;8;0,0443685;0,0443685;;;;
blocks;cols;2;512;64;10;1;8;0,101544;0,101544;;;;
blocks;cols;2;512;256;1;1;8;0,0428779;0,0428779;;;;
blocks;cols;2;512;256;2;1;8;0,10046;0,10046;;;;
blocks;cols;2;512;256;5;1;8;0,223834;0,223834;;;;
blocks;cols;2;512;256;10;1;8;0,426723;0,426723;;;;
blocks;cols;2;512;512;1;1;8;0,0959973;0,0959973;;;;
blocks;cols;2;512;512;2;1;8;0,184979;0,184979;;;;
blocks;cols;2;512;512;5;1;8;0,46748;0,46748;;;;
blocks;cols;2;512;512;10;1;8;0,927673;0,927673;;;;
blocks;cols;2;512;1024;1;1;8;0,190995;0,190995;;;;
blocks;cols;2;512;1024;2;1;8;0,388228;0,388228;;;;
blocks;cols;2;512;1024;5;1;8;0,938424;0,938424;;;;
blocks;cols;2;512;1024;10;1;8;1,86738;1,86738;;;;
blocks;cols;2;1024;32;1;1;8;0,0114945;0,0114945;;;;
blocks;cols;2;1024;32;2;1;8;0,0155351;0,0155351;;;;
blocks;cols;2;1024;32;5;1;8;0,0432867;0,0432867;;;;
blocks;cols;2;1024;32;10;1;8;0,0720745;0,0720745;;;;
blocks;cols;2;1024;64;1;1;8;0,0170652;0,0170652;;;;
blocks;cols;2;1024;64;2;1;8;0,0320275;0,0320275;;;;
blocks;cols;2;1024;64;5;1;8;0,0782749;0,0782749;;;;
blocks;cols;2;1024;64;10;1;8;0,157515;0,157515;;;;
blocks;cols;2;1024;256;1;1;8;0,0877376;0,0877376;;;;
blocks;cols;2;1024;256;2;1;8;0,171048;0,171048;;;;
blocks;cols;2;1024;256;5;1;8;0,436602;0,436602;;;;
blocks;cols;2;1024;256;10;1;8;0,839919;0,839919;;;;
blocks;cols;2;1024;512;1;1;8;0,174338;0,174338;;;;
blocks;cols;2;1024;512;2;1;8;0,387761;0,387761;;;;
blocks;cols;2;1024;512;5;1;8;0,853924;0,853924;;;;
blocks;cols;2;1024;512;10;1;8;1,73073;1,73073;;;;
blocks;cols;2;1024;1024;1;1;8;0,376195;0,376195;;;;
blocks;cols;2;1024;1024;2;1;8;0,751807;0,751807;;;;
blocks;cols;2;1024;1024;5;1;8;1,85572;1,85572;;;;
blocks;cols;2;1024;1024;10;1;8;3,68678;3,68678;;;;
blocks;cols;5;32;32;1;1;8;0,0021084;0,0021084;;;;
blocks;cols;5;32;32;2;1;8;0,0029722;0,0029722;;;;
blocks;cols;5;32;32;5;1;8;0,0036113;0,0036113;;;;
blocks;cols;5;32;32;10;1;8;0,0073781;0,0073781;;;;
blocks;cols;5;32;64;1;1;8;0,0024391;0,0024391;;;;
blocks;cols;5;32;64;2;1;8;0,0036476;0,0036476;;;;
blocks;cols;5;32;64;5;1;8;0,0049629;0,0049629;;;;
blocks;cols;5;32;64;10;1;8;0,0084836;0,0084836;;;;
blocks;cols;5;32;256;1;1;8;0,0044614;0,0044614;;;;
blocks;cols;5;32;256;2;1;8;0,0070154;0,0070154;;;;
blocks;cols;5;32;256;5;1;8;0,0153402;0,0153402;;;;
blocks;cols;5;32;256;10;1;8;0,0290504;0,0290504;;;;
blocks;cols;5;32;512;1;1;8;0,0105536;0,0105536;;;;
blocks;cols;5;32;512;2;1;8;0,0123746;0,0123746;;;;
blocks;cols;5;32;512;5;1;8;0,0425705;0,0425705;;;;
blocks;cols;5;32;512;10;1;8;0,0705786;0,0705786;;;;
blocks;cols;5;32;1024;1;1;8;0,0196996;0,0196996;;;;
blocks;cols;5;32;1024;2;1;8;0,0231868;0,0231868;;;;
blocks;cols;5;32;1024;5;1;8;0,0628209;0,0628209;;;;
blocks;cols;5;32;1024;10;1;8;0,111013;0,111013;;;;
blocks;cols;5;64;32;1;1;8;0,0027333;0,0027333;;;;
blocks;cols;5;64;32;2;1;8;0,0030794;0,0030794;;;;
blocks;cols;5;64;32;5;1;8;0,0069088;0,0069088;;;;
blocks;cols;5;64;32;10;1;8;0,0078569;0,0078569;;;;
blocks;cols;5;64;64;1;1;8;0,0031789;0,0031789;;;;
blocks;cols;5;64;64;2;1;8;0,0044552;0,0044552;;;;
blocks;cols;5;64;64;5;1;8;0,0086129;0,0086129;;;;
blocks;cols;5;64;64;10;1;8;0,0244292;0,0244292;;;;
blocks;cols;5;64;256;1;1;8;0,0068611;0,0068611;;;;
blocks;cols;5;64;256;2;1;8;0,0199811;0,0199811;;;;
blocks;cols;5;64;256;5;1;8;0,0401883;0,0401883;;;;
blocks;cols;5;64;256;10;1;8;0,0615283;0,0615283;;;;
blocks;cols;5;64;512;1;1;8;0,0125884;0,0125884;;;;
blocks;cols;5;64;512;2;1;8;0,0239232;0,0239232;;;;
blocks;cols;5;64;512;5;1;8;0,065977;0,065977;;;;
blocks;cols;5;64;512;10;1;8;0,120029;0,120029;;;;
blocks;cols;5;64;1024;1;1;8;0,0239459;0,0239459;;;;
blocks;cols;5;64;1024;2;1;8;0,0463128;0,0463128;;;;
blocks;cols;5;64;1024;5;1;8;0,117123;0,117123;;;;
blocks;cols;5;64;1024;10;1;8;0,237706;0,237706;;;;
blocks;cols;5;256;32;1;1;8;0,0038682;0,0038682;;;;
blocks;cols;5;256;32;2;1;8;0,0058866;0,0058866;;;;
blocks;cols;5;256;32;5;1;8;0,0153809;0,0153809;;;;
blocks;cols;5;256;32;10;1;8;0,0386689;0,0386689;;;;
blocks;cols;5;256;64;1;1;8;0,0067157;0,0067157;;;;
blocks;cols;5;256;64;2;1;8;0,0116896;0,0116896;;;;
blocks;cols;5;256;64;5;1;8;0,036202;0,036202;;;;
blocks;cols;5;256;64;10;1;8;0,0518547;0,0518547;;;;
blocks;cols;5;256;256;1;1;8;0,0237489;0,0237489;;;;
blocks;cols;5;256;256;2;1;8;0,0606926;0,0606926;;;;
blocks;cols;5;256;256;5;1;8;0,114242;0,114242;;;;
blocks;cols;5;256;256;10;1;8;0,235818;0,235818;;;;
blocks;cols;5;256;512;1;1;8;0,0468143;0,0468143;;;;
blocks;cols;5;256;512;2;1;8;0,0937585;0,0937585;;;;
blocks;cols;5;256;512;5;1;8;0,233081;0,233081;;;;
blocks;cols;5;256;512;10;1;8;0,463809;0,463809;;;;
blocks;cols;5;256;1024;1;1;8;0,0911425;0,0911425;;;;
blocks;cols;5;256;1024;2;1;8;0,196223;0,196223;;;;
blocks;cols;5;256;1024;5;1;8;0,45151;0,45151;;;;
blocks;cols;5;256;1024;10;1;8;1,03271;1,03271;;;;
blocks;cols;5;512;32;1;1;8;0,0065736;0,0065736;;;;
blocks;cols;5;512;32;2;1;8;0,0087943;0,0087943;;;;
blocks;cols;5;512;32;5;1;8;0,0202761;0,0202761;;;;
blocks;cols;5;512;32;10;1;8;0,0406755;0,0406755;;;;
blocks;cols;5;512;64;1;1;8;0,0100991;0,0100991;;;;
blocks;cols;5;512;64;2;1;8;0,0283768;0,0283768;;;;
blocks;cols;5;512;64;5;1;8;0,0573566;0,0573566;;;;
blocks;cols;5;512;64;10;1;8;0,095215;0,095215;;;;
blocks;cols;5;512;256;1;1;8;0,0570279;0,0570279;;;;
blocks;cols;5;512;256;2;1;8;0,0952785;0,0952785;;;;
blocks;cols;5;512;256;5;1;8;0,237776;0,237776;;;;
blocks;cols;5;512;256;10;1;8;0,520196;0,520196;;;;
blocks;cols;5;512;512;1;1;8;0,0928408;0,0928408;;;;
blocks;cols;5;512;512;2;1;8;0,204223;0,204223;;;;
blocks;cols;5;512;512;5;1;8;0,462582;0,462582;;;;
blocks;cols;5;512;512;10;1;8;0,919704;0,919704;;;;
blocks;cols;5;512;1024;1;1;8;0,186341;0,186341;;;;
blocks;cols;5;512;1024;2;1;8;0,377387;0,377387;;;;
blocks;cols;5;512;1024;5;1;8;0,942797;0,942797;;;;
blocks;cols;5;512;1024;10;1;8;1,86542;1,86542;;;;
blocks;cols;5;1024;32;1;1;8;0,0083416;0,0083416;;;;
blocks;cols;5;1024;32;2;1;8;0,0260079;0,0260079;;;;
blocks;cols;5;1024;32;5;1;8;0,0389353;0,0389353;;;;
blocks;cols;5;1024;32;10;1;8;0,0845785;0,0845785;;;;
blocks;cols;5;1024;64;1;1;8;0,0166349;0,0166349;;;;
blocks;cols;5;1024;64;2;1;8;0,0409727;0,0409727;;;;
blocks;cols;5;1024;64;5;1;8;0,0780679;0,0780679;;;;
blocks;cols;5;1024;64;10;1;8;0,164515;0,164515;;;;
blocks;cols;5;1024;256;1;1;8;0,0905739;0,0905739;;;;
blocks;cols;5;1024;256;2;1;8;0,169981;0,169981;;;;
blocks;cols;5;1024;256;5;1;8;0,435056;0,435056;;;;
blocks;cols;5;1024;256;10;1;8;0,837678;0,837678;;;;
blocks;cols;5;1024;512;1;1;8;0,16982;0,16982;;;;
blocks;cols;5;1024;512;2;1;8;0,347395;0,347395;;;;
blocks;cols;5;1024;512;5;1;8;0,866319;0,866319;;;;
blocks;cols;5;1024;512;10;1;8;1,71098;1,71098;;;;
blocks;cols;5;1024;1024;1;1;8;0,371537;0,371537;;;;
blocks;cols;5;1024;1024;2;1;8;0,766936;0,766936;;;;
blocks;cols;5;1024;1024;5;1;8;1,86928;1,86928;;;;
blocks;cols;5;1024;1024;10;1;8;3,7083;3,7083;;;;
blocks;cols;1;32;32;1;2;1;0,0025365;0,0025365;;;;
blocks;cols;1;32;32;2;2;1;0,0027134;0,0027134;;;;
blocks;cols;1;32;32;5;2;1;0,003905;0,003905;;;;
blocks;cols;1;32;32;10;2;1;0,005782;0,005782;;;;
blocks;cols;1;32;64;1;2;1;0,0031048;0,0031048;;;;
blocks;cols;1;32;64;2;2;1;0,0036242;0,0036242;;;;
blocks;cols;1;32;64;5;2;1;0,0054974;0,0054974;;;;
blocks;cols;1;32;64;10;2;1;0,0094282;0,0094282;;;;
blocks;cols;1;32;256;1;2;1;0,0050935;0,0050935;;;;
blocks;cols;1;32;256;2;2;1;0,0082732;0,0082732;;;;
blocks;cols;1;32;256;5;2;1;0,0171798;0,0171798;;;;
blocks;cols;1;32;256;10;2;1;0,0308268;0,0308268;;;;
blocks;cols;1;32;512;1;2;1;0,007979;0,007979;;;;
blocks;cols;1;32;512;2;2;1;0,0136167;0,0136167;;;;
blocks;cols;1;32;512;5;2;1;0,0311218;0,0311218;;;;
blocks;cols;1;32;512;10;2;1;0,06235;0,06235;;;;
blocks;cols;1;32;1024;1;2;1;0,0134313;0,0134313;;;;
blocks;cols;1;32;1024;2;2;1;0,0246391;0,0246391;;;;
blocks;cols;1;32;1024;5;2;1;0,0582509;0,0582509;;;;
blocks;cols;1;32;1024;10;2;1;0,12153;0,12153;;;;
blocks;cols;1;64;32;1;2;1;0,0027878;0,0027878;;;;
blocks;cols;1;64;32;2;2;1;0,0034605;0,0034605;;;;
blocks;cols;1;64;32;5;2;1;0,0052197;0,0052197;;;;
blocks;cols;1;64;32;10;2;1;0,0086759;0,0086759;;;;
blocks;cols;1;64;64;1;2;1;0,0035667;0,0035667;;;;
blocks;cols;1;64;64;2;2;1;0,0052278;0,0052278;;;;
blocks;cols;1;64;64;5;2;1;0,0094738;0,0094738;;;;
blocks;cols;1;64;64;10;2;1;0,0168726;0,0168726;;;;
blocks;cols;1;64;256;1;2;1;0,0075447;0,0075447;;;;
blocks;cols;1;64;256;2;2;1;0,0137616;0,0137616;;;;
blocks;cols;1;64;256;5;2;1;0,0324014;0,0324014;;;;
blocks;cols;1;64;256;10;2;1;0,0643434;0,0643434;;;;
blocks;cols;1;64;512;1;2;1;0,0136936;0,0136936;;;;
blocks;cols;1;64;512;2;2;1;0,0253048;0,0253048;;;;
blocks;cols;1;64;512;5;2;1;0,0618348;0,0618348;;;;
blocks;cols;1;64;512;10;2;1;0,122269;0,122269;;;;
blocks;cols;1;64;1024;1;2;1;0,0259786;0,0259786;;;;
blocks;cols;1;64;1024;2;2;1;0,0498725;0,0498725;;;;
blocks;cols;1;64;1024;5;2;1;0,124111;0,124111;;;;
blocks;cols;1;64;1024;10;2;1;0,24897;0,24897;;;;
blocks;cols;1;256;32;1;2;1;0,0042635;0,0042635;;;;
blocks;cols;1;256;32;2;2;1;0,0062579;0,0062579;;;;
blocks;cols;1;256;32;5;2;1;0,0116661;0,0116661;;;;
blocks;cols;1;256;32;10;2;1;0,024687;0,024687;;;;
blocks;cols;1;256;64;1;2;1;0,0074671;0,0074671;;;;
blocks;cols;1;256;64;2;2;1;0,0121546;0,0121546;;;;
blocks;cols;1;256;64;5;2;1;0,0291108;0,0291108;;;;
blocks;cols;1;256;64;10;2;1;0,0539679;0,0539679;;;;
blocks;cols;1;256;256;1;2;1;0,0264668;0,0264668;;;;
blocks;cols;1;256;256;2;2;1;0,0520086;0,0520086;;;;
blocks;cols;1;256;256;5;2;1;0,126172;0,126172;;;;
blocks;cols;1;256;256;10;2;1;0,260435;0,260435;;;;
blocks;cols;1;256;512;1;2;1;0,0530094;0,0530094;;;;
blocks;cols;1;256;512;2;2;1;0,107166;0,107166;;;;
blocks;cols;1;256;512;5;2;1;0,259626;0,259626;;;;
blocks;cols;1;256;512;10;2;1;0,502872;0,502872;;;;
blocks;cols;1;256;1024;1;2;1;0,0994808;0,0994808;;;;
