strategy;subStrategy;nFotogramas;width;height;ns;nProcs;threadsPorProceso;total_time;frame_0_time;frame_1_time;frame_2_time;frame_3_time;frame_4_time
rows;rows;3;512;256;3;4;8;0,0626418;0,0415911;0,0626418;0,0499298;;
rows;rows;3;512;256;10;4;8;0,162241;0,128758;0,158088;0,162241;;
rows;rows;3;512;512;1;4;8;0,0477232;0,0470171;0,036122;0,0477232;;
rows;rows;3;512;512;3;4;8;0,129174;0,117663;0,120544;0,129174;;
rows;rows;3;512;512;10;4;8;0,389793;0,369459;0,389793;0,386702;;
rows;rows;3;512;1024;1;4;8;0,110331;0,0813059;0,0902799;0,110331;;
rows;rows;3;512;1024;3;4;8;0,269371;0,217088;0,243976;0,269371;;
rows;rows;3;512;1024;10;4;8;0,797836;0,645627;0,797836;0,766158;;
rows;rows;3;1024;32;1;4;8;0,0048699;0,0044942;0,0044267;0,0048699;;
rows;rows;3;1024;32;3;4;8;0,0095128;0,0076948;0,0095128;0,0088462;;
rows;rows;3;1024;32;10;4;8;0,0322126;0,0284938;0,0315373;0,0322126;;
rows;rows;3;1024;256;1;4;8;0,0414402;0,027626;0,0414402;0,028386;;
rows;rows;3;1024;256;3;4;8;0,102894;0,0812932;0,102833;0,102894;;
rows;rows;3;1024;256;10;4;8;0,339212;0,281615;0,322426;0,339212;;
rows;rows;3;1024;512;1;4;8;0,0818153;0,0664738;0,0645969;0,0818153;;
rows;rows;3;1024;512;3;4;8;0,225888;0,17641;0,225888;0,213092;;
rows;rows;3;1024;512;10;4;8;0,693682;0,563058;0,639015;0,693682;;
rows;rows;3;1024;1024;1;4;8;0,187249;0,157561;0,170556;0,187249;;
rows;rows;3;1024;1024;3;4;8;0,438483;0,378184;0,432403;0,438483;;
rows;rows;3;1024;1024;10;4;8;1,4937;1,1159;1,4937;1,45661;;
rows;rows;1;32;32;1;4;12;0,0026878;0,0026878;;;;
rows;rows;1;32;32;3;4;12;0,0027938;0,0027938;;;;
rows;rows;1;32;32;10;4;12;0,0029085;0,0029085;;;;
rows;rows;1;32;256;1;4;12;0,0028517;0,0028517;;;;
rows;rows;1;32;256;3;4;12;0,0036298;0,0036298;;;;
rows;rows;1;32;256;10;4;12;0,0065772;0,0065772;;;;
rows;rows;1;32;512;1;4;12;0,0032315;0,0032315;;;;
rows;rows;1;32;512;3;4;12;0,0047759;0,0047759;;;;
rows;rows;1;32;512;10;4;12;0,0105037;0,0105037;;;;
rows;rows;1;32;1024;1;4;12;0,0044326;0,0044326;;;;
rows;rows;1;32;1024;3;4;12;0,0078177;0,0078177;;;;
rows;rows;1;32;1024;10;4;12;0,0219806;0,0219806;;;;
rows;rows;1;256;32;1;4;12;0,0028637;0,0028637;;;;
rows;rows;1;256;32;3;4;12;0,0034713;0,0034713;;;;
rows;rows;1;256;32;10;4;12;0,0053122;0,0053122;;;;
rows;rows;1;256;256;1;4;12;0,0057113;0,0057113;;;;
rows;rows;1;256;256;3;4;12;0,0139127;0,0139127;;;;
rows;rows;1;256;256;10;4;12;0,0366688;0,0366688;;;;
rows;rows;1;256;512;1;4;12;0,0101363;0,0101363;;;;
rows;rows;1;256;512;3;4;12;0,0249227;0,0249227;;;;
rows;rows;1;256;512;10;4;12;0,0689002;0,0689002;;;;
rows;rows;1;256;1024;1;4;12;0,0166854;0,0166854;;;;
rows;rows;1;256;1024;3;4;12;0,0474159;0,0474159;;;;
rows;rows;1;256;1024;10;4;12;0,137432;0,137432;;;;
rows;rows;1;512;32;1;4;12;0,0030521;0,0030521;;;;
rows;rows;1;512;32;3;4;12;0,0038477;0,0038477;;;;
rows;rows;1;512;32;10;4;12;0,0074377;0,0074377;;;;
rows;rows;1;512;256;1;4;12;0,0086069;0,0086069;;;;
rows;rows;1;512;256;3;4;12;0,0206222;0,0206222;;;;
rows;rows;1;512;256;10;4;12;0,0657181;0,0657181;;;;
rows;rows;1;512;512;1;4;12;0,0151468;0,0151468;;;;
rows;rows;1;512;512;3;4;12;0,0455092;0,0455092;;;;
rows;rows;1;512;512;10;4;12;0,133779;0,133779;;;;
rows;rows;1;512;1024;1;4;12;0,0304657;0,0304657;;;;
rows;rows;1;512;1024;3;4;12;0,0885774;0,0885774;;;;
rows;rows;1;512;1024;10;4;12;0,337002;0,337002;;;;
rows;rows;1;1024;32;1;4;12;0,0035504;0,0035504;;;;
rows;rows;1;1024;32;3;4;12;0,0054858;0,0054858;;;;
rows;rows;1;1024;32;10;4;12;0,0138999;0,0138999;;;;
rows;rows;1;1024;256;1;4;12;0,0138991;0,0138991;;;;
rows;rows;1;1024;256;3;4;12;0,0353929;0,0353929;;;;
rows;rows;1;1024;256;10;4;12;0,117719;0,117719;;;;
rows;rows;1;1024;512;1;4;12;0,0280813;0,0280813;;;;
rows;rows;1;1024;512;3;4;12;0,0740818;0,0740818;;;;
rows;rows;1;1024;512;10;4;12;0,241518;0,241518;;;;
rows;rows;1;1024;1024;1;4;12;0,0661814;0,0661814;;;;
rows;rows;1;1024;1024;3;4;12;0,174802;0,174802;;;;
rows;rows;1;1024;1024;10;4;12;0,573439;0,573439;;;;
rows;rows;2;32;32;1;4;12;0,0030599;0,0030599;0,0030518;;;
rows;rows;2;32;32;3;4;12;0,0032587;0,0032587;0,0032571;;;
rows;rows;2;32;32;10;4;12;0,0038818;0,0038818;0,0038762;;;
rows;rows;2;32;256;1;4;12;0,0035844;0,0034893;0,0035844;;;
rows;rows;2;32;256;3;4;12;0,0049553;0,0049553;0,0049278;;;
rows;rows;2;32;256;10;4;12;0,0111297;0,0108436;0,0111297;;;
rows;rows;2;32;512;1;4;12;0,0042209;0,0042209;0,003961;;;
rows;rows;2;32;512;3;4;12;0,0083867;0,0083867;0,0076123;;;
rows;rows;2;32;512;10;4;12;0,0190147;0,0190147;0,0167949;;;
rows;rows;2;32;1024;1;4;12;0,0055009;0,0053426;0,0055009;;;
rows;rows;2;32;1024;3;4;12;0,0158606;0,0158606;0,0148278;;;
rows;rows;2;32;1024;10;4;12;0,0508278;0,0493949;0,0508278;;;
rows;rows;2;256;32;1;4;12;0,0030842;0,0030842;0,0030474;;;
rows;rows;2;256;32;3;4;12;0,0042156;0,0042156;0,0040652;;;
rows;rows;2;256;32;10;4;12;0,0098956;0,0098956;0,0096412;;;
rows;rows;2;256;256;1;4;12;0,0097059;0,0097059;0,0088941;;;
rows;rows;2;256;256;3;4;12;0,0249998;0,0249998;0,0244168;;;
rows;rows;2;256;256;10;4;12;0,0674836;0,0665717;0,0674836;;;
rows;rows;2;256;512;1;4;12;0,0160108;0,0158862;0,0160108;;;
rows;rows;2;256;512;3;4;12;0,0500668;0,0500668;0,0435916;;;
rows;rows;2;256;512;10;4;12;0,134147;0,126799;0,134147;;;
rows;rows;2;256;1024;1;4;12;0,0346224;0,0295258;0,0346224;;;
rows;rows;2;256;1024;3;4;12;0,092536;0,092536;0,0827595;;;
rows;rows;2;256;1024;10;4;12;0,259197;0,259197;0,249566;;;
rows;rows;2;512;32;1;4;12;0,0032943;0,0032198;0,0032943;;;
rows;rows;2;512;32;3;4;12;0,0065882;0,0065882;0,0065003;;;
rows;rows;2;512;32;10;4;12;0,0146386;0,0132751;0,0146386;;;
rows;rows;2;512;256;1;4;12;0,0144777;0,0144777;0,013687;;;
rows;rows;2;512;256;3;4;12;0,0348955;0,0348955;0,0290093;;;
rows;rows;2;512;256;10;4;12;0,137194;0,137194;0,117041;;;
rows;rows;2;512;512;1;4;12;0,028878;0,028878;0,027633;;;
rows;rows;2;512;512;3;4;12;0,085363;0,0832392;0,085363;;;
rows;rows;2;512;512;10;4;12;0,253661;0,252231;0,253661;;;
rows;rows;2;512;1024;1;4;12;0,0635025;0,0601657;0,0635025;;;
rows;rows;2;512;1024;3;4;12;0,169267;0,161185;0,169267;;;
rows;rows;2;512;1024;10;4;12;0,534691;0,534691;0,531451;;;
rows;rows;2;1024;32;1;4;12;0,0045172;0,0045172;0,0038854;;;
rows;rows;2;1024;32;3;4;12;0,008384;0,008384;0,0075797;;;
rows;rows;2;1024;32;10;4;12;0,0234046;0,0225235;0,0234046;;;
rows;rows;2;1024;256;1;4;12;0,0230979;0,0214168;0,0230979;;;
rows;rows;2;1024;256;3;4;12;0,0677525;0,0677525;0,0593111;;;
rows;rows;2;1024;256;10;4;12;0,211403;0,211403;0,190945;;;
rows;rows;2;1024;512;1;4;12;0,0547787;0,0537843;0,0547787;;;
rows;rows;2;1024;512;3;4;12;0,132939;0,116362;0,132939;;;
rows;rows;2;1024;512;10;4;12;0,416768;0,416768;0,411528;;;
rows;rows;2;1024;1024;1;4;12;0,112783;0,103604;0,112783;;;
rows;rows;2;1024;1024;3;4;12;0,294692;0,286943;0,294692;;;
rows;rows;2;1024;1024;10;4;12;0,93321;0,927351;0,93321;;;
rows;rows;3;32;32;1;4;12;0,00269;0,0026518;0,0026159;0,00269;;
rows;rows;3;32;32;3;4;12;0,0028977;0,0028363;0,0028977;0,0028373;;
rows;rows;3;32;32;10;4;12;0,0038471;0,0037613;0,0038471;0,0033218;;
rows;rows;3;32;256;1;4;12;0,0034691;0,0032857;0,0034675;0,0034691;;
rows;rows;3;32;256;3;4;12;0,005891;0,005891;0,0058497;0,0055053;;
rows;rows;3;32;256;10;4;12;0,0138275;0,0127322;0,013606;0,0138275;;
rows;rows;3;32;512;1;4;12;0,0053068;0,0045896;0,0051344;0,0053068;;
rows;rows;3;32;512;3;4;12;0,0108192;0,0108192;0,0093938;0,0101539;;
rows;rows;3;32;512;10;4;12;0,0342845;0,0259546;0,0326329;0,0342845;;
rows;rows;3;32;1024;1;4;12;0,0102643;0,0087106;0,0102643;0,0067174;;
rows;rows;3;32;1024;3;4;12;0,0194397;0,0158381;0,0168515;0,0194397;;
rows;rows;3;32;1024;10;4;12;0,072923;0,0514458;0,0595471;0,072923;;
rows;rows;3;256;32;1;4;12;0,0033488;0,0032254;0,0033091;0,0033488;;
rows;rows;3;256;32;3;4;12;0,0053148;0,0045683;0,0053148;0,0050793;;
rows;rows;3;256;32;10;4;12;0,0106418;0,0088702;0,0106418;0,009778;;
rows;rows;3;256;256;1;4;12;0,0118571;0,0114795;0,0118571;0,0109557;;
rows;rows;3;256;256;3;4;12;0,0326945;0,0290535;0,0326945;0,0267783;;
rows;rows;3;256;256;10;4;12;0,0995548;0,0995548;0,0872482;0,0905934;;
rows;rows;3;256;512;1;4;12;0,0265441;0,022041;0,0185277;0,0265441;;
rows;rows;3;256;512;3;4;12;0,0705373;0,0565495;0,0635145;0,0705373;;
rows;rows;3;256;512;10;4;12;0,213844;0,163;0,190759;0,213844;;
rows;rows;3;256;1024;1;4;12;0,0463488;0,0403671;0,046296;0,0463488;;
rows;rows;3;256;1024;3;4;12;0,144248;0,124255;0,133507;0,144248;;
rows;rows;3;256;1024;10;4;12;0,425981;0,339815;0,425981;0,419117;;
rows;rows;3;512;32;1;4;12;0,0040633;0,0040633;0,003802;0,003913;;
rows;rows;3;512;32;3;4;12;0,0081592;0,0070785;0,0081592;0,0069472;;
rows;rows;3;512;32;10;4;12;0,0189137;0,0152081;0,0177218;0,0189137;;
rows;rows;3;512;256;1;4;12;0,0187711;0,0164451;0,0187711;0,0157927;;
rows;rows;3;512;256;3;4;12;0,0553134;0,0470546;0,0461838;0,0553134;;
rows;rows;3;512;256;10;4;12;0,16019;0,142662;0,149873;0,16019;;
rows;rows;3;512;512;1;4;12;0,0434601;0,0401923;0,0369152;0,0434601;;
rows;rows;3;512;512;3;4;12;0,109179;0,0976575;0,109179;0,102953;;
rows;rows;3;512;512;10;4;12;0,377505;0,319063;0,361536;0,377505;;
rows;rows;3;512;1024;1;4;12;0,094839;0,079196;0,094839;0,0943505;;
rows;rows;3;512;1024;3;4;12;0,262838;0,213099;0,225294;0,262838;;
rows;rows;3;512;1024;10;4;12;0,765861;0,588309;0,765861;0,765589;;
rows;rows;3;1024;32;1;4;12;0,0054954;0,0052567;0,0054954;0,0051791;;
rows;rows;3;1024;32;3;4;12;0,0122302;0,0103909;0,0122302;0,0105559;;
rows;rows;3;1024;32;10;4;12;0,0315164;0,026423;0,029998;0,0315164;;
rows;rows;3;1024;256;1;4;12;0,0320323;0,0320323;0,0313527;0,0281521;;
rows;rows;3;1024;256;3;4;12;0,0878843;0,078794;0,0847334;0,0878843;;
rows;rows;3;1024;256;10;4;12;0,270458;0,255182;0,270458;0,262632;;
rows;rows;3;1024;512;1;4;12;0,0693617;0,0693617;0,0693159;0,0687831;;
rows;rows;3;1024;512;3;4;12;0,18028;0,15896;0,161716;0,18028;;
rows;rows;3;1024;512;10;4;12;0,660623;0,533649;0,633671;0,660623;;
rows;rows;3;1024;1024;1;4;12;0,156045;0,141551;0,156045;0,146965;;
rows;rows;3;1024;1024;3;4;12;0,450386;0,389252;0,450386;0,423301;;
rows;rows;3;1024;1024;10;4;12;1,47196;1,17135;1,46863;1,47196;;
rows;rows;1;32;32;1;8;4;0,0018736;0,0018736;;;;
rows;rows;1;32;32;3;8;4;0,0018314;0,0018314;;;;
rows;rows;1;32;32;10;8;4;0,0021851;0,0021851;;;;
rows;rows;1;32;256;1;8;4;0,0022416;0,0022416;;;;
rows;rows;1;32;256;3;8;4;0,0031628;0,0031628;;;;
rows;rows;1;32;256;10;8;4;0,0069073;0,0069073;;;;
rows;rows;1;32;512;1;8;4;0,0029516;0,0029516;;;;
rows;rows;1;32;512;3;8;4;0,0047999;0,0047999;;;;
rows;rows;1;32;512;10;8;4;0,0127367;0,0127367;;;;
rows;rows;1;32;1024;1;8;4;0,0041234;0,0041234;;;;
rows;rows;1;32;1024;3;8;4;0,0081959;0,0081959;;;;
rows;rows;1;32;1024;10;8;4;0,0256471;0,0256471;;;;
rows;rows;1;256;32;1;8;4;0,0019241;0,0019241;;;;
rows;rows;1;256;32;3;8;4;0,0025528;0,0025528;;;;
rows;rows;1;256;32;10;8;4;0,0052737;0,0052737;;;;
rows;rows;1;256;256;1;8;4;0,006801;0,006801;;;;
rows;rows;1;256;256;3;8;4;0,0162158;0,0162158;;;;
rows;rows;1;256;256;10;8;4;0,0386544;0,0386544;;;;
rows;rows;1;256;512;1;8;4;0,013258;0,013258;;;;
rows;rows;1;256;512;3;8;4;0,0262766;0,0262766;;;;
rows;rows;1;256;512;10;8;4;0,080785;0,080785;;;;
rows;rows;1;256;1024;1;8;4;0,018471;0,018471;;;;
rows;rows;1;256;1024;3;8;4;0,0648407;0,0648407;;;;
rows;rows;1;256;1024;10;8;4;0,151281;0,151281;;;;
rows;rows;1;512;32;1;8;4;0,0022096;0,0022096;;;;
rows;rows;1;512;32;3;8;4;0,0036389;0,0036389;;;;
rows;rows;1;512;32;10;8;4;0,0078338;0,0078338;;;;
rows;rows;1;512;256;1;8;4;0,0091903;0,0091903;;;;
rows;rows;1;512;256;3;8;4;0,0246912;0,0246912;;;;
rows;rows;1;512;256;10;8;4;0,0875643;0,0875643;;;;
rows;rows;1;512;512;1;8;4;0,0182807;0,0182807;;;;
rows;rows;1;512;512;3;8;4;0,0563022;0,0563022;;;;
rows;rows;1;512;512;10;8;4;0,176767;0,176767;;;;
rows;rows;1;512;1024;1;8;4;0,0436548;0,0436548;;;;
rows;rows;1;512;1024;3;8;4;0,10398;0,10398;;;;
rows;rows;1;512;1024;10;8;4;0,338419;0,338419;;;;
rows;rows;1;1024;32;1;8;4;0,0032316;0,0032316;;;;
rows;rows;1;1024;32;3;8;4;0,0049475;0,0049475;;;;
rows;rows;1;1024;32;10;8;4;0,0123972;0,0123972;;;;
rows;rows;1;1024;256;1;8;4;0,0169184;0,0169184;;;;
rows;rows;1;1024;256;3;8;4;0,0428081;0,0428081;;;;
rows;rows;1;1024;256;10;8;4;0,139463;0,139463;;;;
rows;rows;1;1024;512;1;8;4;0,0331396;0,0331396;;;;
rows;rows;1;1024;512;3;8;4;0,095586;0,095586;;;;
rows;rows;1;1024;512;10;8;4;0,253015;0,253015;;;;
rows;rows;1;1024;1024;1;8;4;0,0784083;0,0784083;;;;
rows;rows;1;1024;1024;3;8;4;0,195211;0,195211;;;;
rows;rows;1;1024;1024;10;8;4;0,522264;0,522264;;;;
rows;rows;2;32;32;1;8;4;0,0019016;0,0017853;0,0019016;;;
rows;rows;2;32;32;3;8;4;0,0019346;0,0019346;0,0018869;;;
rows;rows;2;32;32;10;8;4;0,0030252;0,0027631;0,0030252;;;
rows;rows;2;32;256;1;8;4;0,0025197;0,0025197;0,0025063;;;
rows;rows;2;32;256;3;8;4;0,0044768;0,0043603;0,0044768;;;
rows;rows;2;32;256;10;8;4;0,0123914;0,0123914;0,0120191;;;
rows;rows;2;32;512;1;8;4;0,0035415;0,0035415;0,0033848;;;
rows;rows;2;32;512;3;8;4;0,0090027;0,0075139;0,0090027;;;
rows;rows;2;32;512;10;8;4;0,0223589;0,0194173;0,0223589;;;
rows;rows;2;32;1024;1;8;4;0,0062354;0,0058923;0,0062354;;;
rows;rows;2;32;1024;3;8;4;0,0143558;0,0143558;0,0125888;;;
rows;rows;2;32;1024;10;8;4;0,049692;0,049692;0,0372873;;;
rows;rows;2;256;32;1;8;4;0,0021967;0,0021832;0,0021967;;;
rows;rows;2;256;32;3;8;4;0,0034686;0,0033229;0,0034686;;;
rows;rows;2;256;32;10;8;4;0,0099674;0,0099674;0,0096737;;;
rows;rows;2;256;256;1;8;4;0,0101962;0,0088314;0,0101962;;;
rows;rows;2;256;256;3;8;4;0,0265378;0,0265378;0,0246125;;;
rows;rows;2;256;256;10;8;4;0,0857903;0,0766056;0,0857903;;;
rows;rows;2;256;512;1;8;4;0,0183226;0,0174267;0,0183226;;;
rows;rows;2;256;512;3;8;4;0,059296;0,056967;0,059296;;;
rows;rows;2;256;512;10;8;4;0,156903;0,148065;0,156903;;;
rows;rows;2;256;1024;1;8;4;0,0379798;0,0379798;0,033159;;;
rows;rows;2;256;1024;3;8;4;0,104771;0,0854406;0,104771;;;
rows;rows;2;256;1024;10;8;4;0,292075;0,264493;0,292075;;;
rows;rows;2;512;32;1;8;4;0,0029852;0,0028642;0,0029852;;;
rows;rows;2;512;32;3;8;4;0,0060836;0,0058069;0,0060836;;;
rows;rows;2;512;32;10;8;4;0,0146102;0,0146102;0,0127007;;;
rows;rows;2;512;256;1;8;4;0,0148829;0,0148829;0,0136928;;;
rows;rows;2;512;256;3;8;4;0,0438789;0,0438789;0,0427713;;;
rows;rows;2;512;256;10;8;4;0,142905;0,139236;0,142905;;;
rows;rows;2;512;512;1;8;4;0,032134;0,0312289;0,032134;;;
rows;rows;2;512;512;3;8;4;0,102248;0,0900116;0,102248;;;
rows;rows;2;512;512;10;8;4;0,296147;0,296147;0,261679;;;
rows;rows;2;512;1024;1;8;4;0,0812578;0,0812578;0,0633779;;;
rows;rows;2;512;1024;3;8;4;0,185403;0,185403;0,175061;;;
rows;rows;2;512;1024;10;8;4;0,57029;0,57029;0,551784;;;
rows;rows;2;1024;32;1;8;4;0,0036951;0,0036951;0,0034471;;;
rows;rows;2;1024;32;3;8;4;0,0073523;0,0073523;0,0070879;;;
rows;rows;2;1024;32;10;8;4;0,0250686;0,0250686;0,0225533;;;
rows;rows;2;1024;256;1;8;4;0,0286709;0,0286709;0,0260371;;;
rows;rows;2;1024;256;3;8;4;0,0811348;0,0811348;0,0694063;;;
rows;rows;2;1024;256;10;8;4;0,203454;0,192084;0,203454;;;
rows;rows;2;1024;512;1;8;4;0,0606886;0,0606886;0,0527459;;;
rows;rows;2;1024;512;3;8;4;0,173652;0,170764;0,173652;;;
rows;rows;2;1024;512;10;8;4;0,458583;0,458583;0,42656;;;
rows;rows;2;1024;1024;1;8;4;0,137036;0,127142;0,137036;;;
rows;rows;2;1024;1024;3;8;4;0,350282;0,350282;0,347696;;;
rows;rows;2;1024;1024;10;8;4;1,06115;1,06115;1,05332;;;
rows;rows;3;32;32;1;8;4;0,0018749;0,0018749;0,0017053;0,0017381;;
rows;rows;3;32;32;3;8;4;0,0021827;0,0021381;0,0018857;0,0021827;;
rows;rows;3;32;32;10;8;4;0,0029713;0,0027314;0,0029713;0,0026816;;
rows;rows;3;32;256;1;8;4;0,0030481;0,0030481;0,0027836;0,0027081;;
rows;rows;3;32;256;3;8;4;0,0060099;0,0050127;0,0060099;0,0053425;;
rows;rows;3;32;256;10;8;4;0,0189005;0,0127761;0,0133045;0,0189005;;
rows;rows;3;32;512;1;8;4;0,0052926;0,0038276;0,0040799;0,0052926;;
rows;rows;3;32;512;3;8;4;0,0114884;0,01063;0,0102685;0,0114884;;
rows;rows;3;32;512;10;8;4;0,0356437;0,028161;0,0356437;0,0322075;;
rows;rows;3;32;1024;1;8;4;0,008211;0,008211;0,0076429;0,0061026;;
rows;rows;3;32;1024;3;8;4;0,0233025;0,0233025;0,0226676;0,0214509;;
rows;rows;3;32;1024;10;8;4;0,0740595;0,0654978;0,0711198;0,0740595;;
rows;rows;3;256;32;1;8;4;0,0024614;0,0023193;0,0024605;0,0024614;;
rows;rows;3;256;32;3;8;4;0,0044778;0,003552;0,0040591;0,0044778;;
rows;rows;3;256;32;10;8;4;0,0119926;0,0119926;0,0107363;0,0106785;;
rows;rows;3;256;256;1;8;4;0,0152972;0,0152134;0,0152972;0,0122554;;
rows;rows;3;256;256;3;8;4;0,0437478;0,0437478;0,0346552;0,0409693;;
rows;rows;3;256;256;10;8;4;0,137812;0,0993592;0,108502;0,137812;;
rows;rows;3;256;512;1;8;4;0,0286061;0,0254676;0,0235634;0,0286061;;
rows;rows;3;256;512;3;8;4;0,0754075;0,061509;0,0754075;0,0695207;;
rows;rows;3;256;512;10;8;4;0,219958;0,219958;0,20641;0,215374;;
rows;rows;3;256;1024;1;8;4;0,0562643;0,044861;0,0562643;0,0432202;;
rows;rows;3;256;1024;3;8;4;0,150234;0,114439;0,13387;0,150234;;
rows;rows;3;256;1024;10;8;4;0,435815;0,43003;0,39769;0,435815;;
rows;rows;3;512;32;1;8;4;0,0038745;0,0036827;0,0038745;0,0036069;;
rows;rows;3;512;32;3;8;4;0,0071471;0,0057366;0,0071471;0,0062914;;
rows;rows;3;512;32;10;8;4;0,0213863;0,0186549;0,0213863;0,020031;;
rows;rows;3;512;256;1;8;4;0,0319552;0,0281228;0,0319552;0,0301845;;
rows;rows;3;512;256;3;8;4;0,067077;0,0588566;0,0582536;0,067077;;
rows;rows;3;512;256;10;8;4;0,203311;0,193022;0,187468;0,203311;;
rows;rows;3;512;512;1;8;4;0,0642427;0,0390525;0,0421557;0,0642427;;
rows;rows;3;512;512;3;8;4;0,151079;0,127359;0,13542;0,151079;;
rows;rows;3;512;512;10;8;4;0,45246;0,365388;0,400264;0,45246;;
rows;rows;3;512;1024;1;8;4;0,117513;0,0982338;0,0973649;0,117513;;
rows;rows;3;512;1024;3;8;4;0,292504;0,239546;0,265138;0,292504;;
rows;rows;3;512;1024;10;8;4;0,825245;0,72017;0,733596;0,825245;;
rows;rows;3;1024;32;1;8;4;0,0042198;0,0042198;0,0035789;0,0041757;;
rows;rows;3;1024;32;3;8;4;0,0110309;0,0104071;0,0110309;0,0067143;;
rows;rows;3;1024;32;10;8;4;0,0308732;0,0236744;0,0306205;0,0308732;;
rows;rows;3;1024;256;1;8;4;0,0396968;0,0248512;0,0396968;0,0384634;;
rows;rows;3;1024;256;3;8;4;0,139056;0,0974149;0,132798;0,139056;;
rows;rows;3;1024;256;10;8;4;0,350676;0,301268;0,317423;0,350676;;
rows;rows;3;1024;512;1;8;4;0,107967;0,086991;0,107967;0,0878598;;
rows;rows;3;1024;512;3;8;4;0,222075;0,222075;0,21531;0,207293;;
rows;rows;3;1024;512;10;8;4;0,722821;0,623516;0,668486;0,722821;;
rows;rows;3;1024;1024;1;8;4;0,209231;0,19397;0,209231;0,205008;;
rows;rows;3;1024;1024;3;8;4;0,515937;0,459383;0,493839;0,515937;;
rows;rows;3;1024;1024;10;8;4;1,60527;1,40802;1,40188;1,60527;;
rows;rows;1;32;32;1;8;8;0,0035704;0,0035704;;;;
rows;rows;1;32;32;3;8;8;0,0034633;0,0034633;;;;
rows;rows;1;32;32;10;8;8;0,0035536;0,0035536;;;;
rows;rows;1;32;256;1;8;8;0,0036405;0,0036405;;;;
rows;rows;1;32;256;3;8;8;0,0042246;0,0042246;;;;
rows;rows;1;32;256;10;8;8;0,007371;0,007371;;;;
rows;rows;1;32;512;1;8;8;0,0042199;0,0042199;;;;
rows;rows;1;32;512;3;8;8;0,0055522;0,0055522;;;;
rows;rows;1;32;512;10;8;8;0,0117162;0,0117162;;;;
rows;rows;1;32;1024;1;8;8;0,0049727;0,0049727;;;;
rows;rows;1;32;1024;3;8;8;0,0144336;0,0144336;;;;
rows;rows;1;32;1024;10;8;8;0,0213358;0,0213358;;;;
rows;rows;1;256;32;1;8;8;0,0035503;0,0035503;;;;
rows;rows;1;256;32;3;8;8;0,0043954;0,0043954;;;;
rows;rows;1;256;32;10;8;8;0,0065419;0,0065419;;;;
rows;rows;1;256;256;1;8;8;0,0071368;0,0071368;;;;
rows;rows;1;256;256;3;8;8;0,0146015;0,0146015;;;;
rows;rows;1;256;256;10;8;8;0,036832;0,036832;;;;
rows;rows;1;256;512;1;8;8;0,0105732;0,0105732;;;;
rows;rows;1;256;512;3;8;8;0,0250226;0,0250226;;;;
rows;rows;1;256;512;10;8;8;0,0832609;0,0832609;;;;
rows;rows;1;256;1024;1;8;8;0,0188617;0,0188617;;;;
rows;rows;1;256;1024;3;8;8;0,047901;0,047901;;;;
rows;rows;1;256;1024;10;8;8;0,144281;0,144281;;;;
rows;rows;1;512;32;1;8;8;0,0035582;0,0035582;;;;
rows;rows;1;512;32;3;8;8;0,0047412;0,0047412;;;;
rows;rows;1;512;32;10;8;8;0,0097781;0,0097781;;;;
rows;rows;1;512;256;1;8;8;0,0110868;0,0110868;;;;
rows;rows;1;512;256;3;8;8;0,0229211;0,0229211;;;;
rows;rows;1;512;256;10;8;8;0,0685404;0,0685404;;;;
rows;rows;1;512;512;1;8;8;0,0188023;0,0188023;;;;
rows;rows;1;512;512;3;8;8;0,0506807;0,0506807;;;;
rows;rows;1;512;512;10;8;8;0,164872;0,164872;;;;
rows;rows;1;512;1024;1;8;8;0,0372475;0,0372475;;;;
rows;rows;1;512;1024;3;8;8;0,0930766;0,0930766;;;;
rows;rows;1;512;1024;10;8;8;0,304356;0,304356;;;;
rows;rows;1;1024;32;1;8;8;0,0050911;0,0050911;;;;
rows;rows;1;1024;32;3;8;8;0,0065425;0,0065425;;;;
rows;rows;1;1024;32;10;8;8;0,0149113;0,0149113;;;;
rows;rows;1;1024;256;1;8;8;0,0153718;0,0153718;;;;
rows;rows;1;1024;256;3;8;8;0,0406483;0,0406483;;;;
rows;rows;1;1024;256;10;8;8;0,11238;0,11238;;;;
rows;rows;1;1024;512;1;8;8;0,0332534;0,0332534;;;;
rows;rows;1;1024;512;3;8;8;0,0855815;0,0855815;;;;
rows;rows;1;1024;512;10;8;8;0,280677;0,280677;;;;
rows;rows;1;1024;1024;1;8;8;0,0847977;0,0847977;;;;
rows;rows;1;1024;1024;3;8;8;0,172821;0,172821;;;;
rows;rows;1;1024;1024;10;8;8;0,552592;0,552592;;;;
rows;rows;2;32;32;1;8;8;0,0035144;0,0035144;0,0034258;;;
rows;rows;2;32;32;3;8;8;0,0035169;0,0035169;0,0034658;;;
rows;rows;2;32;32;10;8;8;0,0039502;0,0038165;0,0039502;;;
rows;rows;2;32;256;1;8;8;0,0040674;0,0039941;0,0040674;;;
rows;rows;2;32;256;3;8;8;0,0054748;0,0053273;0,0054748;;;
rows;rows;2;32;256;10;8;8;0,0114358;0,0114358;0,011113;;;
rows;rows;2;32;512;1;8;8;0,0049486;0,0048936;0,0049486;;;
rows;rows;2;32;512;3;8;8;0,0087678;0,0087678;0,008384;;;
rows;rows;2;32;512;10;8;8;0,02149;0,02149;0,0203869;;;
